instance_id,p,optimizer_seed,expectation_p_target,threshold_p_target,expectation_approx_ratio,threshold_approx_ratio,expectation_p_opt,threshold_p_opt,expectation_evals,threshold_evals,initialization_identical,delta_p_target,delta_approx_ratio
n12_d50_s42,3,3,0.03340678972778892,0.023796703429420748,0.6362710226289706,0.6046586072230362,0.000124052418025766,0.00034790042949312834,128,128,True,-0.00961008629836817,-0.0316124154059344
n12_d50_s42,3,4,0.03101300278358025,0.029037668255345976,0.6404757677431785,0.619364312557957,0.0004944467080127334,0.0002568004505757595,128,128,True,-0.0019753345282342745,-0.021111455185221506
n12_d75_s17,1,0,0.033325185234836546,0.03808535795575081,0.7422249074388297,0.7352484523213693,0.002055581087571442,0.0018657080191064666,45,36,True,0.004760172720914266,-0.006976455117460478
n12_d75_s17,1,1,0.03338815934946471,0.03529877358405478,0.7439599631786024,0.7360104279574176,0.0005308020923678823,0.00010800282995640432,36,51,True,0.0019106142345900745,-0.0079495352211848
n12_d75_s17,1,2,0.03222656249999971,0.03231010075545166,0.7347560975609755,0.7368072707773973,0.0004882812500000256,0.0002460292740485956,51,60,True,8.353825545195231e-05,0.0020511732164217866
n12_d75_s17,1,3,0.031454344486210956,0.0322265625,0.7374909479158673,0.7347560974476617,0.001144264807821173,0.0004882812507890437,54,15,True,0.0007722180137890444,-0.002734850468205652
n12_d75_s17,1,4,0.032226562499999306,0.039988567351448526,0.7347560975609756,0.7359724957213095,0.00048828124999997485,5.9505081364472194e-05,33,39,True,0.00776200485144922,0.0012163981603339202
n12_d75_s17,2,0,0.03702714639506434,0.045201315032588445,0.7403883026177294,0.732133964061644,0.00012831227699973855,7.376602097384533e-05,128,128,True,0.008174168637524105,-0.008254338556085372
n12_d75_s17,2,1,0.03387376301697516,0.04379304172203637,0.7414969628518255,0.7363047914262979,0.00032742860050640447,0.0025090922680980946,128,128,True,0.009919278705061214,-0.005192171425527636
n12_d75_s17,2,2,0.04015703716992073,0.04694504725269814,0.7425790602565601,0.734126659503109,7.357723565617447e-05,0.0006204834642083453,110,128,True,0.006788010082777407,-0.008452400753451106
n12_d75_s17,2,3,0.0358148683331097,0.23698035604985082,0.7460155500636613,0.8327481217701029,0.00015303561386286778,0.008160350487339228,128,125,True,0.20116548771674111,0.08673257170644166
n12_d75_s17,2,4,0.03083589926598796,0.03968430447238521,0.7503046468631186,0.7437145548914198,0.0011978514517960765,0.0008977462648588335,128,75,True,0.00884840520639725,-0.006590091971698797
n12_d75_s17,3,0,0.21767649724620966,0.23554906242096335,0.8455345086086448,0.8333206140357574,0.006879450570322082,0.008334597831051213,128,128,True,0.01787256517475369,-0.012213894572887352
n12_d75_s17,3,1,0.030463701400877893,0.17913212693198927,0.7399356465049493,0.8085960113296056,4.486069507747213e-05,0.008746376815029452,128,128,True,0.14866842553111137,0.06866036482465632
n12_d75_s17,3,2,0.03531467401422243,0.04316455437073382,0.7429340917356777,0.737138710664381,0.0008653687161841459,5.843000728417794e-05,128,128,True,0.007849880356511386,-0.005795381071296735
n12_d75_s17,3,3,0.03153905395413152,0.03951939846250539,0.740007917607901,0.7377090494782647,0.0007189639719382589,0.0007089591616901721,128,128,True,0.007980344508373871,-0.002298868129636311
n12_d75_s17,3,4,0.2130825227316533,0.2364119744964735,0.8461258162170345,0.8301007866192615,0.006683151883758619,0.007922261644422618,128,128,True,0.023329451764820208,-0.016025029597773077
n12_d75_s42,1,0,0.11242180176503772,0.13539556115882154,0.8203646799997,0.794650960870668,0.006956095169311061,0.01224823595322625,87,111,True,0.02297375939378382,-0.025713719129031976
n12_d75_s42,1,1,0.013183593750001298,0.018607023118568693,0.7114285714285767,0.7159200138636662,0.000488281250000059,0.00018537486289477235,33,45,True,0.005423429368567396,0.004491442435089477
n12_d75_s42,1,2,0.013037735504146518,0.013725691775979924,0.7173215986225158,0.7139203063327566,0.0002571836523090949,0.00022670095237584085,33,39,True,0.0006879562718334065,-0.0034012922897591613
n12_d75_s42,1,3,0.01318359375,0.01593148428370883,0.7114285714285714,0.7097749816887615,0.00048828125,0.00017630559889761314,6,36,True,0.00274789053370883,-0.0016535897398098909
n12_d75_s42,1,4,0.013037736910409268,0.13539556115882015,0.7173215986225158,0.7946509716599894,0.0002571835183540744,0.012248234863692965,48,105,True,0.12235782424841088,0.07732937303747367
n12_d75_s42,2,0,0.01318359375,0.021395704198764087,0.7114285714285714,0.7166045147511345,0.00048828125,0.00031761142489001974,10,120,True,0.008212110448764087,0.0051759433225631035
n12_d75_s42,2,1,0.015649032726946805,0.01733345482742691,0.7142008467745625,0.7107558100053148,0.0010359693667332222,0.00022077724492820875,110,128,True,0.0016844221004801048,-0.003445036769247678
n12_d75_s42,2,2,0.013183593750000024,0.13958894937413807,0.711428571428572,0.7956928102107327,0.0004882812500000011,0.012922347376955703,20,105,True,0.12640535562413804,0.08426423878216072
n12_d75_s42,2,3,0.11250347792693008,0.02095000399159846,0.8203635230126374,0.7155759516491602,0.006964385926019352,9.300795120404476e-05,128,128,True,-0.09155347393533161,-0.10478757136347716
n12_d75_s42,2,4,0.015335311922783881,0.020635768071524303,0.7155868753810887,0.7114872845986405,3.203895876767725e-05,0.0009181595755498801,128,85,True,0.005300456148740421,-0.004099590782448148
n12_d75_s42,3,0,0.04676121589653181,0.01962416065389881,0.7534609128544284,0.7153251968030034,0.002977566366567643,0.0021414377562094375,128,128,True,-0.027137055242632997,-0.03813571605142496
n12_d75_s42,3,1,0.05113382116741947,0.021873010388722396,0.7313363844445989,0.7113425324331534,0.006157533071001368,0.0003875587671533565,128,128,True,-0.029260810778697074,-0.019993852011445545
n12_d75_s42,3,2,0.11748921794019222,0.021561929338433053,0.7978363971071176,0.7151532920989312,0.009186403589367169,0.00024730619746579885,128,128,True,-0.09592728860175917,-0.08268310500818643
n12_d75_s42,3,3,0.013183593751003343,0.022136428228082188,0.7114285714327401,0.7089386589826024,0.0004882812500456269,0.00019464584490675875,70,128,True,0.008952834477078845,-0.0024899124501376324
n12_d75_s42,3,4,0.01724729264202836,0.05759596876688513,0.7239003871908355,0.7488290594619943,5.7298405066654466e-05,0.0024417334074112876,128,128,True,0.04034867612485677,0.024928672271158803
n8_d25_s17,1,0,0.3583752699967935,0.3670139727255509,0.6008465300672695,0.5943467317992894,0.031309344108323325,0.029173135090752807,60,24,True,0.008638702728757441,-0.006499798267980084
n8_d25_s17,1,1,0.5522476861451182,0.5913804903681916,0.6563318988134534,0.6373165373101826,0.02226231635668807,0.020861887905805277,39,45,True,0.039132804223073414,-0.019015361503270878
n8_d25_s17,1,2,0.5943181295917249,0.6210098771731496,0.6876123048031427,0.6748924889159381,0.03911424517100617,0.04096618254415424,128,36,True,0.026691747581424674,-0.01271981588720461
n8_d25_s17,1,3,0.47579525598582506,0.347589017833709,0.6543145397182732,0.5962144068775873,0.03487437316893914,0.007887787662767643,36,48,True,-0.12820623815211607,-0.058100132840685936
n8_d25_s17,1,4,0.5271613693490658,0.32662117373540933,0.6852664621661477,0.5740418105569806,0.03241044742441091,0.007688982379628808,42,33,True,-0.20054019561365644,-0.11122465160916717
n8_d25_s17,2,0,0.5330420841638093,0.6732248440762132,0.6856083725541673,0.7341335003906304,0.03274924309887424,0.04770978287864805,128,105,True,0.14018275991240392,0.04852512783646312
n8_d25_s17,2,1,0.5605445317322757,0.7712879237179527,0.6660895070998132,0.7860354257022524,0.08282829960082817,0.11688324562237438,128,120,True,0.21074339198567704,0.1199459186024392
n8_d25_s17,2,2,0.5719295574455063,0.765596151341981,0.7063986553977235,0.7830630852333951,0.07380591602182293,0.1179074504964088,128,75,True,0.19366659389647467,0.07666442983567157
n8_d25_s17,2,3,0.6188857543844863,0.6259860910524417,0.7137925049940514,0.6470389564977446,0.05652706645486055,0.006120787871610159,90,75,True,0.007100336667955398,-0.06675354849630688
n8_d25_s17,2,4,0.7041718142421693,0.3779531839582092,0.7307940586857101,0.6230365229043484,0.0388309809319414,0.0038722330416436773,85,128,True,-0.32621863028396014,-0.10775753578136171
n8_d25_s17,3,0,0.8138509113164034,0.7474806909253859,0.8090113686280098,0.7716371227966221,0.11720809947459442,0.016478513753168483,128,128,True,-0.06637022039101748,-0.03737424583138771
n8_d25_s17,3,1,0.7490520364299142,0.9143537472609633,0.727354986921022,0.7887795493343134,0.052821763150626165,0.044676030642887894,128,128,True,0.16530171083104905,0.06142456241329142
n8_d25_s17,3,2,0.606664596269016,0.6976563494975763,0.7209989152421172,0.7281197244371189,0.08455341938687409,0.08288547266589899,128,128,True,0.09099175322856023,0.007120809195001687
n8_d25_s17,3,3,0.8295698382754655,0.7690267979151434,0.7737145050040629,0.7860177917627468,0.09276688652548963,0.1207581363059156,128,128,True,-0.0605430403603221,0.012303286758683862
n8_d25_s17,3,4,0.4992041140502683,0.7687626202145198,0.6749949459517126,0.7173185390807635,0.028204096426496583,0.05636318643846804,128,128,True,0.2695585061642515,0.042323593129050874
n8_d25_s42,1,0,0.21875000000000255,0.21875000000000006,0.6129032258064536,0.6129032258064518,0.03125000000000046,0.031250000000000014,27,6,True,-2.4980018054066022e-15,-1.7763568394002505e-15
n8_d25_s42,1,1,0.5109840796877079,0.5295981973041306,0.8356817470731379,0.8077045850041888,0.09227098957831086,0.042124824546045984,39,27,True,0.018614117616422732,-0.02797716206894907
n8_d25_s42,1,2,0.21875000000001157,0.529598197304131,0.6129032258064617,0.8077045821539784,0.03125000000000204,0.04212482005494527,12,33,True,0.3108481973041195,0.19480135634751672
n8_d25_s42,1,3,0.3284146551594749,0.34003833828287056,0.704183788028595,0.6962122051408791,0.09046355701234839,0.10236557524774485,42,39,True,0.011623683123395678,-0.007971582887715933
n8_d25_s42,1,4,0.38541698346959874,0.39774766159964386,0.7692413043283066,0.7637343042584419,0.06292729512106605,0.07197779665355175,42,42,True,0.012330678130045125,-0.005507000069864709
n8_d25_s42,2,0,0.7919107346044946,0.8352009188027243,0.8657601522148348,0.8560070836566072,0.03283533755892264,0.009241017428853958,105,95,True,0.04329018419822972,-0.009753068558227662
n8_d25_s42,2,1,0.7760053956732782,0.6380886783477022,0.8975804966028558,0.8176466340328663,0.18608660094106227,0.014304588377137878,110,128,True,-0.13791671732557598,-0.07993386256998947
n8_d25_s42,2,2,0.6030622120559723,0.8464979718679297,0.8418785035914998,0.9075451409989391,0.0013001638279357438,0.07892633821121332,128,115,True,0.24343575981195742,0.06566663740743928
n8_d25_s42,2,3,0.5552713496053141,0.4484969688190752,0.8371306588058536,0.7749452691059583,0.06329832122721427,0.08502330847301628,128,128,True,-0.10677438078623891,-0.06218538969989529
n8_d25_s42,2,4,0.2187500000000004,0.7693803339783987,0.6129032258064526,0.8517082423325751,0.031250000000000056,0.015377090911199485,25,115,True,0.5506303339783982,0.23880501652612252
n8_d25_s42,3,0,0.684616200750386,0.7284372111688495,0.8767412277546401,0.8730156293948006,0.31926141832317456,0.29093662035726753,128,128,True,0.043821010418463535,-0.0037255983598395437
n8_d25_s42,3,1,0.4545516870115164,0.5220133232661703,0.7732442006108377,0.7753892374068619,0.10424423612871075,0.07046493756536236,128,128,True,0.06746163625465396,0.002145036796024291
n8_d25_s42,3,2,0.827381956050298,0.6040422617051648,0.885702621088614,0.8062273803323932,0.1917071178715901,0.009143652207472671,128,128,True,-0.22333969434513312,-0.07947524075622081
n8_d25_s42,3,3,0.7067208223092833,0.7065589231556968,0.8876484675520749,0.86903986417637,0.02095825969090312,0.065228923848263,128,128,True,-0.00016189915358655327,-0.018608603375704913
n8_d25_s42,3,4,0.8516099625277369,0.8902249746185538,0.907276325120469,0.9017541353720465,0.14809418958803264,0.12111867884608853,128,128,True,0.03861501209081686,-0.005522189748422446
n8_d50_s17,1,0,0.06250000000000006,0.0898408811675351,0.6666666666666672,0.6857302485293258,0.015625000000000014,0.028240346235509917,15,39,True,0.02734088116753504,0.019063581862658663
n8_d50_s17,1,1,0.1118663435392816,0.11536443357052645,0.7421207341802005,0.738556237364301,0.020176728865020765,0.018947642946301906,45,36,True,0.0034980900312448493,-0.0035644968158995427
n8_d50_s17,1,2,0.06250000000000003,0.06250000000000003,0.666666666666667,0.6666666666666666,0.015625000000000007,0.015625,21,6,True,0.0,-3.3306690738754696e-16
n8_d50_s17,1,3,0.09144860734004084,0.09697735972909277,0.7303565845790424,0.717192499776067,0.011901661039270078,0.007797468547806408,42,27,True,0.0055287523890519275,-0.013164084802975373
n8_d50_s17,1,4,0.06250000000000003,0.10130640145141304,0.666666666666667,0.7051264192419759,0.015625000000000007,0.039191180470639214,18,39,True,0.03880640145141301,0.03845975257530898
n8_d50_s17,2,0,0.15393583403222838,0.20439837835899693,0.7727271218000386,0.7281451367364226,0.024052401065586603,0.047078877610718925,80,128,True,0.050462544326768555,-0.04458198506361599
n8_d50_s17,2,1,0.062499999999999716,0.10094284905839987,0.666666666666667,0.6794190956061837,0.01562499999999982,0.017116158593798045,25,128,True,0.038442849058400154,0.01275242893951678
n8_d50_s17,2,2,0.2958404800690018,0.3145803657878304,0.8570948902929406,0.8316533373656826,0.08434827308390527,0.12006578203232104,90,128,True,0.018739885718828564,-0.025441552927258027
n8_d50_s17,2,3,0.19584061492074203,0.21755995558529934,0.8054112610935403,0.785495707840125,0.04730521443723313,0.062396821112602675,128,95,True,0.0217193406645573,-0.01991555325341532
n8_d50_s17,2,4,0.1377352278111068,0.10798991831307314,0.7587389170798329,0.723418066869016,0.027803567280129712,0.048898708781272344,125,75,True,-0.029745309498033667,-0.03532085021081688
n8_d50_s17,3,0,0.1615549151174626,0.19448843961947854,0.7810146241362863,0.7519127903163535,0.03545024736870377,0.05026281134951683,128,128,True,0.03293352450201595,-0.02910183381993281
n8_d50_s17,3,1,0.05110755691809579,0.1934688096930629,0.7809111494078295,0.7392948273905752,0.012769090262575177,0.08933250712830441,128,128,True,0.1423612527749671,-0.04161632201725429
n8_d50_s17,3,2,0.22263388990880395,0.3953333997904779,0.8068335923513847,0.8689825662134419,0.01524386923283701,0.1378673362086439,128,128,True,0.17269950988167393,0.0621489738620572
n8_d50_s17,3,3,0.16464718015203772,0.16797458993828937,0.8115092194488728,0.7634520174847557,0.02492311514459778,0.056199235546256956,128,128,True,0.0033274097862516505,-0.04805720196411711
n8_d50_s17,3,4,0.29280313444115447,0.3392133079600949,0.8510671673003676,0.8408490134347616,0.08302417102860157,0.09366012023310141,128,128,True,0.046410173518940445,-0.010218153865605983
n8_d50_s42,1,0,0.08176428417147298,0.06364959656189538,0.6799675435378533,0.6431557471321,0.0786525267430715,0.039993417704882184,63,48,True,-0.0181146876095776,-0.03681179640575327
n8_d50_s42,1,1,0.046875000000000014,0.07417400326486022,0.6416666666666669,0.6473238668104131,0.015625000000000007,0.02251275112583627,18,36,True,0.027299003264860205,0.005657200143746155
n8_d50_s42,1,2,0.05915694532943584,0.062102399960556984,0.6737741339526394,0.6143287909518841,0.002916728067114025,3.623346012445697e-05,60,63,True,0.0029454546311211416,-0.059445343000755324
n8_d50_s42,1,3,0.002976466265497673,0.07525368829135269,0.6954751582651901,0.655051592157852,9.348357270147453e-05,0.01490336039147858,45,42,True,0.07227722202585501,-0.040423566107338105
n8_d50_s42,1,4,0.04793550564332924,0.10638789644757293,0.6921958174628675,0.6656505830521681,0.004795490564452926,0.018778559085150828,39,72,True,0.05845239080424369,-0.026545234410699448
n8_d50_s42,2,0,0.010211131871451389,0.09533393748703682,0.7012386141503033,0.6578892529890242,0.0021648360089407286,0.042443015096625486,115,95,True,0.08512280561558544,-0.043349361161279076
n8_d50_s42,2,1,0.04687500000000745,0.14949546708458236,0.6416666666666858,0.6496385212441456,0.01562500000000295,0.06896027627921351,25,125,True,0.10262046708457491,0.007971854577459747
n8_d50_s42,2,2,0.04687500000000003,0.17355457787160128,0.6416666666666672,0.6870110070807119,0.015625000000000014,0.07717942770463243,25,100,True,0.12667957787160125,0.04534434041404478
n8_d50_s42,2,3,0.04687500000001913,0.12420281044781074,0.6416666666667157,0.6730204095881035,0.01562500000000755,0.10392050698407078,15,128,True,0.0773278104477916,0.03135374292138782
n8_d50_s42,2,4,0.2349321324984009,0.23018590591037089,0.8144991798097359,0.7016614124027747,0.09926623494576545,0.09874777858232987,100,128,True,-0.004746226588030006,-0.11283776740696116
n8_d50_s42,3,0,0.03907966805480927,0.20449230082039171,0.6839425601288965,0.7153740566464409,0.021797232710692997,0.02664941906026181,84,128,True,0.16541263276558243,0.0314314965175444
n8_d50_s42,3,1,0.04797613493760932,0.16895444403619922,0.6988636397252639,0.6631799643162265,0.012980124415518232,0.09477385861035187,128,128,True,0.12097830909858989,-0.035683675409037385
n8_d50_s42,3,2,0.04687500000001345,0.29637683820067706,0.6416666666667008,0.7973589252765964,0.015625000000005308,0.1675165180863605,56,128,True,0.24950183820066363,0.15569225860989555
n8_d50_s42,3,3,0.04687500000000008,0.13559132522858147,0.6416666666666678,0.676443766425444,0.015625000000000028,0.062252194052348435,42,128,True,0.08871632522858139,0.03477709975877619
n8_d50_s42,3,4,0.06947887074369347,0.21736878418091068,0.7161659734641445,0.7072070078608997,0.01296967815037245,0.03285138825310962,128,128,True,0.14788991343721722,-0.008958965603244717
n8_d75_s17,1,0,0.078125,0.1500882778595592,0.6611111111111111,0.6787150299626047,0.007812500000000003,0.008430786988034395,6,39,True,0.0719632778595592,0.017603918851493594
n8_d75_s17,1,1,0.11092359258440457,0.078125,0.6939562194926275,0.6611111111111111,0.0003476054601520994,0.007812499999999998,36,24,True,-0.03279859258440457,-0.03284510838151644
n8_d75_s17,1,2,0.07812500000000003,0.1616629652718705,0.6611111111111114,0.6907879397855349,0.007812500000000003,0.00622058987620073,24,60,True,0.08353796527187046,0.02967682867442345
n8_d75_s17,1,3,0.11092359939636642,0.1112501248857878,0.6939562194926326,0.6938319670293512,0.0003476073297679317,0.0005379068414233852,48,39,True,0.0003265254894213726,-0.0001242524632814046
n8_d75_s17,1,4,0.19905249034445452,0.20367353919560538,0.7083539573335328,0.707115905228265,0.0006314858572599898,0.0022764948765023304,48,33,True,0.004621048851150861,-0.0012380521052678395
n8_d75_s17,2,0,0.07812500000000008,0.17310999714073763,0.661111111111112,0.7160837053230986,0.00781250000000001,0.01886162328549923,25,100,True,0.09498499714073755,0.054972594211986636
n8_d75_s17,2,1,0.13712041237689612,0.20378029648105947,0.7067756078703209,0.6966253712496502,0.0014551808535730522,0.026317689269612414,128,128,True,0.06665988410416335,-0.010150236620670716
n8_d75_s17,2,2,0.20730566082129295,0.23353201144123356,0.705178368510592,0.6972036046712035,0.015315173506543024,0.005477450012128742,128,128,True,0.026226350619940608,-0.007974763839388554
n8_d75_s17,2,3,0.20238568890644737,0.11815530724152568,0.7049120104836517,0.6730264972638619,0.01498301456177712,0.025859933196529232,120,128,True,-0.0842303816649217,-0.03188551321978983
n8_d75_s17,2,4,0.20944493637510248,0.18596774701354815,0.7334188128828739,0.6948426007396032,0.004725883823342289,0.02204185041002743,125,128,True,-0.023477189361554324,-0.03857621214327067
n8_d75_s17,3,0,0.14993795100563556,0.1982583076465098,0.7083424422280182,0.6942666549659486,0.009267192884782526,0.004813896298721227,128,128,True,0.04832035664087425,-0.014075787262069595
n8_d75_s17,3,1,0.09465769149592243,0.26828553748876116,0.7051124021658343,0.7187714033699927,0.0036751155581907203,0.005393039812730018,128,128,True,0.17362784599283873,0.013659001204158416
n8_d75_s17,3,2,0.10934733449795157,0.145011956116628,0.6954708663750148,0.6704216782786214,0.032542941859387206,0.006744292415260032,128,128,True,0.03566462161867644,-0.025049188096393338
n8_d75_s17,3,3,0.20487303737726184,0.1579830337728142,0.7155806259867338,0.6879664258479761,0.008677418339657348,0.04134561965131111,128,128,True,-0.046890003604447644,-0.027614200138757705
n8_d75_s17,3,4,0.18392426522664793,0.3592969283387712,0.7266639561873148,0.7960132478407211,0.026285954891229448,0.08731846832205235,128,128,True,0.17537266311212327,0.06934929165340631
n8_d75_s42,1,0,0.054687500000000014,0.07712551547003087,0.6684782608695655,0.6681767598253334,0.007812500000000003,0.008148496403070308,24,72,True,0.022438015470030853,-0.0003015010442320998
n8_d75_s42,1,1,0.07141545200444642,0.10823031958453047,0.681606143336956,0.6931086941749058,0.036313481991576795,0.01281709305472292,42,51,True,0.03681486758008405,0.011502550837949821
n8_d75_s42,1,2,0.07141549472093833,0.08258926580291194,0.6816061433369317,0.6780638067624826,0.03631344106767023,0.02339989272992342,48,36,True,0.011173771081973607,-0.003542336574449134
n8_d75_s42,1,3,0.054438252072061745,0.08974637114267747,0.6744679423103398,0.6665163576935782,0.0011373561823957168,0.00690830229607772,39,36,True,0.03530811907061573,-0.007951584616761598
n8_d75_s42,1,4,0.0974296354582653,0.09033499627474108,0.7025556110724276,0.693575344198004,0.027355203549585524,0.02379970442229697,48,48,True,-0.007094639183524223,-0.008980266874423548
n8_d75_s42,2,0,0.16398604217782142,0.18886985819993282,0.7683548127520156,0.7535374778881861,0.061060350377864184,0.07939701732380715,128,128,True,0.0248838160221114,-0.014817334863829412
n8_d75_s42,2,1,0.12090005549622607,0.14838388453447135,0.7304135758618563,0.7161059373270205,0.04434120389126554,0.04681562000372548,128,105,True,0.027483829038245283,-0.014307638534835743
n8_d75_s42,2,2,0.12742171946332223,0.174170620245497,0.7110862599459106,0.6991956243612786,0.010309024347467792,0.009664562527936836,128,110,True,0.04674890078217478,-0.011890635584631992
n8_d75_s42,2,3,0.2542488648867251,0.0790975791174735,0.8081414212430554,0.6695632143694906,0.040559351665452166,0.003758340915593968,95,80,True,-0.1751512857692516,-0.1385782068735648
n8_d75_s42,2,4,0.25516758099393455,0.20018255181258965,0.8081717668198525,0.7194128132381128,0.04151533822332157,0.0902559754640504,128,128,True,-0.0549850291813449,-0.08875895358173969
n8_d75_s42,3,0,0.12141786049473857,0.17288972203878164,0.7250154987616376,0.7057073467415332,0.021048996192825874,0.01418904539624259,128,128,True,0.05147186154404307,-0.019308152020104385
n8_d75_s42,3,1,0.20859860259256133,0.30636868065710493,0.7696581151123181,0.775692536975081,0.08327049580750354,0.18041349771269502,128,128,True,0.0977700780645436,0.006034421862762929
n8_d75_s42,3,2,0.08519203931191235,0.1189669424585258,0.6978610773057726,0.6747228570777852,0.005846188348384902,0.029684911966848207,128,128,True,0.03377490314661345,-0.023138220227987394
n8_d75_s42,3,3,0.05468750000005079,0.12701941367571695,0.6684782608696486,0.6988265405152869,0.007812500000008535,0.02994520538314612,56,128,True,0.07233191367566616,0.030348279645638354
n8_d75_s42,3,4,0.09479301070290815,0.30750181240732033,0.6986302610893099,0.7981727555534581,0.015727016309942093,0.053825070910664845,128,128,True,0.2127088017044122,0.0995424944641482
