scope,instance_id,n,family,operational_level,threshold,rho_tau_exact_validation,toffoli_weight_alpha,eps_per_logical_depth_model,fixed_overhead_ratio_to_canonical_alpha6_oracle,fixed_overhead_gate_equivalent_model,effective_fixed_overhead_ratio_to_reweighted_oracle,break_even_fixed_overhead_ratio_to_canonical_alpha6_oracle,k_star,p_target_eff,gate_equivalent_cost_at_k,oracle_gate_equivalent_reweighted,iteration_gate_equivalent_reweighted,canonical_alpha6_oracle_gate_equivalent,evidence_label
primary,n8_d25_s17,8,random_fixed_density,0.25,25,0.28125,1.0,0.0,0.0,0.0,0.0,0.1721506747298935,0,0.28124999999999994,8.0,633.0,710.0,1593.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d50_s42,8,random_fixed_density,0.55,60,0.015625,10.0,0.0,0.0,0.0,0.0,0.11766184816451239,0,0.015625,8.0,5153.0,5338.0,3473.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d50_s42,8,random_fixed_density,0.55,60,0.015625,10.0,0.0,0.1,347.3,0.06739763244711819,0.11766184816451239,0,0.015625,355.3,5153.0,5338.0,3473.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d50_s42,8,random_fixed_density,0.55,60,0.015625,10.0,0.0,0.25,868.25,0.16849408111779546,0.11766184816451239,4,0.8163770193968958,22228.25,5153.0,5338.0,3473.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d50_s42,8,random_fixed_density,0.55,60,0.015625,10.0,0.0,0.5,1736.5,0.3369881622355909,0.11766184816451239,4,0.8163770193968958,23096.5,5153.0,5338.0,3473.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d50_s42,8,random_fixed_density,0.55,60,0.015625,10.0,0.0001,0.0,0.0,0.0,0.14600135306892398,0,0.015623437578122396,8.0,5153.0,5338.0,3473.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d50_s42,8,random_fixed_density,0.55,60,0.015625,10.0,0.0001,0.1,347.3,0.06739763244711819,0.14600135306892398,0,0.015623437578122396,355.3,5153.0,5338.0,3473.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d50_s42,8,random_fixed_density,0.55,60,0.015625,10.0,0.0001,0.25,868.25,0.16849408111779546,0.14600135306892398,3,0.5013773657126739,16890.25,5153.0,5338.0,3473.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d50_s42,8,random_fixed_density,0.55,60,0.015625,10.0,0.0001,0.5,1736.5,0.3369881622355909,0.14600135306892398,4,0.655092391775839,23096.5,5153.0,5338.0,3473.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,1.0,0.0,0.0,0.0,0.0,0.11528873193381725,0,0.21875,8.0,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,1.0,0.0,0.1,509.70000000000005,0.2527020327218642,0.11528873193381725,0,0.21875,517.7,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,1.0,0.0,0.25,1274.25,0.6317550818046603,0.11528873193381725,1,0.9877929687500001,3376.25,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,1.0,0.0,0.5,2548.5,1.2635101636093207,0.11528873193381725,1,0.9877929687500001,4650.5,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,1.0,0.0001,0.0,0.0,0.0,0.12812742180335385,0,0.21872812609371353,8.0,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,1.0,0.0001,0.1,509.70000000000005,0.2527020327218642,0.12812742180335385,0,0.21872812609371353,517.7,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,1.0,0.0001,0.25,1274.25,0.6317550818046603,0.12812742180335385,1,0.9115743229770683,3376.25,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,1.0,0.0001,0.5,2548.5,1.2635101636093207,0.12812742180335385,1,0.9115743229770683,4650.5,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,4.0,0.0,0.0,0.0,0.0,0.22042770257013924,0,0.21875,8.0,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,4.0,0.0,0.1,509.70000000000005,0.13187580853816303,0.22042770257013924,0,0.21875,517.7,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,4.0,0.0,0.25,1274.25,0.3296895213454075,0.22042770257013924,1,0.9877929687500001,5260.25,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,4.0,0.0,0.5,2548.5,0.659379042690815,0.22042770257013924,1,0.9877929687500001,6534.5,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,4.0,0.0001,0.0,0.0,0.0,0.2448175346145598,0,0.21872812609371353,8.0,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,4.0,0.0001,0.1,509.70000000000005,0.13187580853816303,0.2448175346145598,0,0.21872812609371353,517.7,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,4.0,0.0001,0.25,1274.25,0.3296895213454075,0.2448175346145598,1,0.9115743229770683,5260.25,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,4.0,0.0001,0.5,2548.5,0.659379042690815,0.2448175346145598,1,0.9115743229770683,6534.5,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,6.0,0.0,0.0,0.0,0.0,0.29052034966102064,0,0.21875,8.0,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,6.0,0.0,0.1,509.70000000000005,0.1,0.29052034966102064,0,0.21875,517.7,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,6.0,0.0,0.25,1274.25,0.25,0.29052034966102064,0,0.21875,1282.25,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,6.0,0.0,0.5,2548.5,0.5,0.29052034966102064,1,0.9877929687500001,7790.5,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,6.0,0.0001,0.0,0.0,0.0,0.32261094315536376,0,0.21872812609371353,8.0,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,6.0,0.0001,0.1,509.70000000000005,0.1,0.32261094315536376,0,0.21872812609371353,517.7,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,6.0,0.0001,0.25,1274.25,0.25,0.32261094315536376,0,0.21872812609371353,1282.25,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,6.0,0.0001,0.5,2548.5,0.5,0.32261094315536376,1,0.9115743229770683,7790.5,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,10.0,0.0,0.0,0.0,0.0,0.43070564384278326,0,0.21875,8.0,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,10.0,0.0,0.1,509.70000000000005,0.06741171802671606,0.43070564384278326,0,0.21875,517.7,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,10.0,0.0,0.25,1274.25,0.1685292950667901,0.43070564384278326,0,0.21875,1282.25,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,10.0,0.0,0.5,2548.5,0.3370585901335802,0.43070564384278326,1,0.9877929687500001,10302.5,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,10.0,0.0001,0.0,0.0,0.0,0.4781977602369716,0,0.21872812609371353,8.0,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,10.0,0.0001,0.1,509.70000000000005,0.06741171802671606,0.4781977602369716,0,0.21872812609371353,517.7,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,10.0,0.0001,0.25,1274.25,0.1685292950667901,0.4781977602369716,0,0.21872812609371353,1282.25,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.25,71,0.21875,10.0,0.0001,0.5,2548.5,0.3370585901335802,0.4781977602369716,1,0.9115743229770683,10302.5,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,1.0,0.0,0.0,0.0,0.0,0.0644520778996692,0,0.07812500000000001,8.0,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,1.0,0.0,0.1,509.70000000000005,0.2527020327218642,0.0644520778996692,1,0.5642700195312501,2611.7,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,1.0,0.0,0.25,1274.25,0.6317550818046603,0.0644520778996692,2,0.9763538837432862,5470.25,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,1.0,0.0,0.5,2548.5,1.2635101636093207,0.0644520778996692,2,0.9763538837432862,6744.5,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,1.0,0.0001,0.0,0.0,0.0,0.07093813428279906,0,0.07811718789061199,8.0,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,1.0,0.0001,0.1,509.70000000000005,0.2527020327218642,0.07093813428279906,1,0.5207306361791274,2611.7,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,1.0,0.0001,0.25,1274.25,0.6317550818046603,0.07093813428279906,1,0.5207306361791274,3376.25,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,1.0,0.0001,0.5,2548.5,1.2635101636093207,0.07093813428279906,2,0.8315780048978535,6744.5,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,4.0,0.0,0.0,0.0,0.0,0.12385262628177203,0,0.07812500000000001,8.0,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,4.0,0.0,0.1,509.70000000000005,0.13187580853816303,0.12385262628177203,0,0.07812500000000001,517.7,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,4.0,0.0,0.25,1274.25,0.3296895213454075,0.12385262628177203,1,0.5642700195312501,5260.25,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,4.0,0.0,0.5,2548.5,0.659379042690815,0.12385262628177203,2,0.9763538837432862,10512.5,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,4.0,0.0001,0.0,0.0,0.0,0.1361742749408411,0,0.07811718789061199,8.0,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,4.0,0.0001,0.1,509.70000000000005,0.13187580853816303,0.1361742749408411,0,0.07811718789061199,517.7,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,4.0,0.0001,0.25,1274.25,0.3296895213454075,0.1361742749408411,1,0.5207306361791274,5260.25,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,4.0,0.0001,0.5,2548.5,0.659379042690815,0.1361742749408411,1,0.5207306361791274,6534.5,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,6.0,0.0,0.0,0.0,0.0,0.16345299186984058,0,0.07812500000000001,8.0,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,6.0,0.0,0.1,509.70000000000005,0.1,0.16345299186984058,0,0.07812500000000001,517.7,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,6.0,0.0,0.25,1274.25,0.25,0.16345299186984058,1,0.5642700195312501,6516.25,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,6.0,0.0,0.5,2548.5,0.5,0.16345299186984058,2,0.9763538837432862,13024.5,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,6.0,0.0001,0.0,0.0,0.0,0.17966503537953576,0,0.07811718789061199,8.0,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,6.0,0.0001,0.1,509.70000000000005,0.1,0.17966503537953576,0,0.07811718789061199,517.7,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,6.0,0.0001,0.25,1274.25,0.25,0.17966503537953576,1,0.5207306361791274,6516.25,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,6.0,0.0001,0.5,2548.5,0.5,0.17966503537953576,1,0.5207306361791274,7790.5,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,10.0,0.0,0.0,0.0,0.0,0.2426537230459777,0,0.07812500000000001,8.0,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,10.0,0.0,0.1,509.70000000000005,0.06741171802671606,0.2426537230459777,0,0.07812500000000001,517.7,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,10.0,0.0,0.25,1274.25,0.1685292950667901,0.2426537230459777,1,0.5642700195312501,9028.25,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,10.0,0.0,0.5,2548.5,0.3370585901335802,0.2426537230459777,1,0.5642700195312501,10302.5,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,10.0,0.0001,0.0,0.0,0.0,0.2666465562569251,0,0.07811718789061199,8.0,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,10.0,0.0001,0.1,509.70000000000005,0.06741171802671606,0.2666465562569251,0,0.07811718789061199,517.7,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,10.0,0.0001,0.25,1274.25,0.1685292950667901,0.2666465562569251,0,0.07811718789061199,1282.25,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.4,77,0.078125,10.0,0.0001,0.5,2548.5,0.3370585901335802,0.2666465562569251,1,0.5207306361791274,10302.5,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,1.0,0.0,0.0,0.0,0.0,0.03049639245274078,0,0.015625,8.0,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,1.0,0.0,0.1,509.70000000000005,0.2527020327218642,0.03049639245274078,4,0.8163770193968958,8893.7,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,1.0,0.0,0.25,1274.25,0.6317550818046603,0.03049639245274078,4,0.8163770193968958,9658.25,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,1.0,0.0,0.5,2548.5,1.2635101636093207,0.03049639245274078,4,0.8163770193968958,10932.5,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,1.0,0.0001,0.0,0.0,0.0,0.04129266054185451,0,0.015623437578122396,8.0,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,1.0,0.0001,0.1,509.70000000000005,0.2527020327218642,0.04129266054185451,3,0.4648705791915449,6799.7,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,1.0,0.0001,0.25,1274.25,0.6317550818046603,0.04129266054185451,3,0.4648705791915449,7564.25,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,1.0,0.0001,0.5,2548.5,1.2635101636093207,0.04129266054185451,4,0.5922780962928752,10932.5,2017.0,2094.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,4.0,0.0,0.0,0.0,0.0,0.05934655335537219,0,0.015625,8.0,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,4.0,0.0,0.1,509.70000000000005,0.13187580853816303,0.05934655335537219,4,0.8163770193968958,16429.7,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,4.0,0.0,0.25,1274.25,0.3296895213454075,0.05934655335537219,4,0.8163770193968958,17194.25,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,4.0,0.0,0.5,2548.5,0.659379042690815,0.05934655335537219,4,0.8163770193968958,18468.5,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,4.0,0.0001,0.0,0.0,0.0,0.0798563692381298,0,0.015623437578122396,8.0,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,4.0,0.0001,0.1,509.70000000000005,0.13187580853816303,0.0798563692381298,3,0.4648705791915449,12451.7,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,4.0,0.0001,0.25,1274.25,0.3296895213454075,0.0798563692381298,3,0.4648705791915449,13216.25,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,4.0,0.0001,0.5,2548.5,0.659379042690815,0.0798563692381298,3,0.4648705791915449,14490.5,3865.0,3978.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,6.0,0.0,0.0,0.0,0.0,0.07857999395712646,0,0.015625,8.0,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,6.0,0.0,0.1,509.70000000000005,0.1,0.07857999395712646,4,0.8163770193968958,21453.7,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,6.0,0.0,0.25,1274.25,0.25,0.07857999395712646,4,0.8163770193968958,22218.25,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,6.0,0.0,0.5,2548.5,0.5,0.07857999395712646,4,0.8163770193968958,23492.5,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,6.0,0.0001,0.0,0.0,0.0,0.10556550836898,0,0.015623437578122396,8.0,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,6.0,0.0001,0.1,509.70000000000005,0.1,0.10556550836898,0,0.015623437578122396,517.7,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,6.0,0.0001,0.25,1274.25,0.25,0.10556550836898,3,0.4648705791915449,16984.25,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,6.0,0.0001,0.5,2548.5,0.5,0.10556550836898,3,0.4648705791915449,18258.5,5097.0,5234.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,10.0,0.0,0.0,0.0,0.0,0.11704687516063501,0,0.015625,8.0,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,10.0,0.0,0.1,509.70000000000005,0.06741171802671606,0.11704687516063501,0,0.015625,517.7,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
primary,n8_d75_s17,8,random_fixed_density,0.55,84,0.015625,10.0,0.0,0.25,1274.25,0.1685292950667901,0.11704687516063501,4,0.8163770193968958,32266.25,7561.0,7746.0,5097.0,Toffoli-weight scalarization sensitivity; raw logical counts/depth unchanged; not a native-gate claim
