instance_id,n,operational_level,threshold,feasible_exact_validation,realized_quality_ratio_exact_validation,method,configuration,p_target,expected_independent_repetitions,resource_metric_scope
n10_d25_s17,10,0.55,46,True,0.7796610169491526,amplitude_amplification,k=2; exact-rho validation; eps=0; oracle_cost=1,0.8229474939871579,1.215144352837175,oracle-informed validation reference; normalized_resource_per_hit=6.07572176419
n10_d25_s17,10,0.55,46,True,0.7796610169491526,qaoa,p=1; median over 5 L-BFGS-B starts,0.14709517745768458,6.7983194098098405,common probability only; threshold construction independent of C*
n10_d25_s17,10,0.55,46,True,0.7796610169491526,qaoa,p=2; median over 5 L-BFGS-B starts,0.0905563351437699,11.042849717939342,common probability only; threshold construction independent of C*
n10_d25_s17,10,0.55,46,True,0.7796610169491526,qaoa,p=3; median over 5 L-BFGS-B starts,0.28078469429564873,3.5614476868424405,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.25,35,True,0.7,uniform,uniform sample,0.22265625,4.491228070175438,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.25,35,True,0.7,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.25,35,True,0.7,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d25_s42,10,0.25,35,True,0.7,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d25_s42,10,0.25,35,True,0.7,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.9907007217407227,1.0093865665535582,oracle-informed validation reference; normalized_resource_per_hit=3.02815969966
n10_d25_s42,10,0.25,35,True,0.7,qaoa,p=1; median over 5 L-BFGS-B starts,0.22265625,4.491228070175438,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.25,35,True,0.7,qaoa,p=2; median over 5 L-BFGS-B starts,0.6521571903523722,1.5333726512463692,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.25,35,True,0.7,qaoa,p=3; median over 5 L-BFGS-B starts,0.22265625,4.491228070175438,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.4,39,True,0.78,uniform,uniform sample,0.125,8.0,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.4,39,True,0.78,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.4,39,True,0.78,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d25_s42,10,0.4,39,True,0.78,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d25_s42,10,0.4,39,True,0.78,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.7812500000000001,1.2799999999999998,oracle-informed validation reference; normalized_resource_per_hit=3.84
n10_d25_s42,10,0.4,39,True,0.78,qaoa,p=1; median over 5 L-BFGS-B starts,0.125,8.0,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.4,39,True,0.78,qaoa,p=2; median over 5 L-BFGS-B starts,0.4799851012610587,2.083398000006069,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.4,39,True,0.78,qaoa,p=3; median over 5 L-BFGS-B starts,0.125,8.0,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.55,43,True,0.86,uniform,uniform sample,0.0390625,25.6,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.55,43,True,0.86,hillclimb,256 starts,0.984375,1.0158730158730158,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.55,43,True,0.86,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d25_s42,10,0.55,43,True,0.86,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d25_s42,10,0.55,43,True,0.86,amplitude_amplification,k=2; exact-rho validation; eps=0; oracle_cost=1,0.7032984867691994,1.4218713943119414,oracle-informed validation reference; normalized_resource_per_hit=7.10935697156
n10_d25_s42,10,0.55,43,True,0.86,qaoa,p=1; median over 5 L-BFGS-B starts,0.0390625,25.6,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.55,43,True,0.86,qaoa,p=2; median over 5 L-BFGS-B starts,0.22449100844925424,4.454521394455083,common probability only; threshold construction independent of C*
n10_d25_s42,10,0.55,43,True,0.86,qaoa,p=3; median over 5 L-BFGS-B starts,0.0390625,25.6,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.25,56,True,0.8,uniform,uniform sample,0.158203125,6.320987654320987,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.25,56,True,0.8,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.25,56,True,0.8,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s17,10,0.25,56,True,0.8,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s17,10,0.25,56,True,0.8,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.8865033388137815,1.128027336409231,oracle-informed validation reference; normalized_resource_per_hit=3.38408200923
n10_d50_s17,10,0.25,56,True,0.8,qaoa,p=1; median over 5 L-BFGS-B starts,0.26132422074121775,3.8266640465380846,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.25,56,True,0.8,qaoa,p=2; median over 5 L-BFGS-B starts,0.2780251695206434,3.5967966559435904,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.25,56,True,0.8,qaoa,p=3; median over 5 L-BFGS-B starts,0.2849124147779782,3.509850565056154,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.4,63,True,0.9,uniform,uniform sample,0.02734375,36.57142857142857,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.4,63,True,0.9,hillclimb,256 starts,0.75390625,1.3264248704663213,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.4,63,True,0.9,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s17,10,0.4,63,True,0.9,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s17,10,0.4,63,True,0.9,amplitude_amplification,k=3; exact-rho validation; eps=0; oracle_cost=1,0.842614590269875,1.1867822033317952,oracle-informed validation reference; normalized_resource_per_hit=8.30747542332
n10_d50_s17,10,0.4,63,True,0.9,qaoa,p=1; median over 5 L-BFGS-B starts,0.04776432571314929,20.936127226113122,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.4,63,True,0.9,qaoa,p=2; median over 5 L-BFGS-B starts,0.0524460172907511,19.067224770494647,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.4,63,True,0.9,qaoa,p=3; median over 5 L-BFGS-B starts,0.04840771620383581,20.65786363044246,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.55,69,True,0.9857142857142858,uniform,uniform sample,0.00390625,256.0,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.55,69,True,0.9857142857142858,hillclimb,256 starts,0.640625,1.5609756097560976,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.55,69,True,0.9857142857142858,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s17,10,0.55,69,True,0.9857142857142858,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s17,10,0.55,69,True,0.9857142857142858,amplitude_amplification,k=9; exact-rho validation; eps=0; oracle_cost=1,0.8606760445971724,1.161877347786572,oracle-informed validation reference; normalized_resource_per_hit=22.0756696079
n10_d50_s17,10,0.55,69,True,0.9857142857142858,qaoa,p=1; median over 5 L-BFGS-B starts,0.004601772582403385,217.30756618088378,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.55,69,True,0.9857142857142858,qaoa,p=2; median over 5 L-BFGS-B starts,0.00390625,256.0,common probability only; threshold construction independent of C*
n10_d50_s17,10,0.55,69,True,0.9857142857142858,qaoa,p=3; median over 5 L-BFGS-B starts,0.00930087426241586,107.5167744220482,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.25,67,True,0.7282608695652174,uniform,uniform sample,0.140625,7.111111111111111,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.25,67,True,0.7282608695652174,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.25,67,True,0.7282608695652174,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s42,10,0.25,67,True,0.7282608695652174,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s42,10,0.25,67,True,0.7282608695652174,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.83551025390625,1.1968734020016072,oracle-informed validation reference; normalized_resource_per_hit=3.590620206
n10_d50_s42,10,0.25,67,True,0.7282608695652174,qaoa,p=1; median over 5 L-BFGS-B starts,0.1594752584254373,6.270565163984671,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.25,67,True,0.7282608695652174,qaoa,p=2; median over 5 L-BFGS-B starts,0.140625,7.111111111111111,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.25,67,True,0.7282608695652174,qaoa,p=3; median over 5 L-BFGS-B starts,0.1837145757213713,5.44322624415299,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.4,75,True,0.8152173913043478,uniform,uniform sample,0.046875,21.333333333333332,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.4,75,True,0.8152173913043478,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.4,75,True,0.8152173913043478,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s42,10,0.4,75,True,0.8152173913043478,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s42,10,0.4,75,True,0.8152173913043478,amplitude_amplification,k=2; exact-rho validation; eps=0; oracle_cost=1,0.7870681285858153,1.2705380432527174,oracle-informed validation reference; normalized_resource_per_hit=6.35269021626
n10_d50_s42,10,0.4,75,True,0.8152173913043478,qaoa,p=1; median over 5 L-BFGS-B starts,0.07052024285163781,14.180325528711297,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.4,75,True,0.8152173913043478,qaoa,p=2; median over 5 L-BFGS-B starts,0.046875,21.333333333333332,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.4,75,True,0.8152173913043478,qaoa,p=3; median over 5 L-BFGS-B starts,0.06502266020863373,15.37925389074161,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.55,83,True,0.9021739130434783,uniform,uniform sample,0.00390625,256.0,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.55,83,True,0.9021739130434783,hillclimb,256 starts,0.5859375,1.7066666666666668,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.55,83,True,0.9021739130434783,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s42,10,0.55,83,True,0.9021739130434783,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d50_s42,10,0.55,83,True,0.9021739130434783,amplitude_amplification,k=9; exact-rho validation; eps=0; oracle_cost=1,0.8606760445971724,1.161877347786572,oracle-informed validation reference; normalized_resource_per_hit=22.0756696079
n10_d50_s42,10,0.55,83,True,0.9021739130434783,qaoa,p=1; median over 5 L-BFGS-B starts,0.002635875877164255,379.38053482086815,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.55,83,True,0.9021739130434783,qaoa,p=2; median over 5 L-BFGS-B starts,0.0039062499999999996,256.00000000000006,common probability only; threshold construction independent of C*
n10_d50_s42,10,0.55,83,True,0.9021739130434783,qaoa,p=3; median over 5 L-BFGS-B starts,0.004146315445076201,241.17798398274593,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.25,101,True,0.8782608695652174,uniform,uniform sample,0.09765625,10.24,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.25,101,True,0.8782608695652174,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.25,101,True,0.8782608695652174,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s17,10,0.25,101,True,0.8782608695652174,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s17,10,0.25,101,True,0.8782608695652174,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.6649255752563477,1.5039277134354045,oracle-informed validation reference; normalized_resource_per_hit=4.51178314031
n10_d75_s17,10,0.25,101,True,0.8782608695652174,qaoa,p=1; median over 5 L-BFGS-B starts,0.11986884453585779,8.342451317288356,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.25,101,True,0.8782608695652174,qaoa,p=2; median over 5 L-BFGS-B starts,0.1374612455275072,7.27477767397278,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.25,101,True,0.8782608695652174,qaoa,p=3; median over 5 L-BFGS-B starts,0.11288277606491592,8.858747409125783,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.4,113,True,0.9826086956521739,uniform,uniform sample,0.005859375,170.66666666666666,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.4,113,True,0.9826086956521739,hillclimb,256 starts,0.35546875,2.8131868131868134,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.4,113,True,0.9826086956521739,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s17,10,0.4,113,True,0.9826086956521739,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s17,10,0.4,113,True,0.9826086956521739,amplitude_amplification,k=7; exact-rho validation; eps=0; oracle_cost=1,0.8326325428624705,1.201009987625687,oracle-informed validation reference; normalized_resource_per_hit=18.0151498144
n10_d75_s17,10,0.4,113,True,0.9826086956521739,qaoa,p=1; median over 5 L-BFGS-B starts,0.005859375,170.66666666666666,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.4,113,True,0.9826086956521739,qaoa,p=2; median over 5 L-BFGS-B starts,0.005859375000000019,170.66666666666612,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.4,113,True,0.9826086956521739,qaoa,p=3; median over 5 L-BFGS-B starts,0.00585937500000001,170.66666666666637,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.55,125,False,1.0869565217391304,uniform,uniform sample,0.0,inf,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.55,125,False,1.0869565217391304,hillclimb,256 starts,0.0,inf,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.55,125,False,1.0869565217391304,simulated_annealing,64 runs; <= 4096 objective evaluations/run,0.0,inf,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s17,10,0.55,125,False,1.0869565217391304,tabu_search,64 runs; <= 4096 objective evaluations/run,0.0,inf,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s17,10,0.55,125,False,1.0869565217391304,amplitude_amplification,infeasible threshold under exact Tier-I validation,0.0,inf,no AA selector run because the validated target event is empty
n10_d75_s17,10,0.55,125,False,1.0869565217391304,qaoa,p=1; median over 5 L-BFGS-B starts,0.0,inf,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.55,125,False,1.0869565217391304,qaoa,p=2; median over 5 L-BFGS-B starts,0.0,inf,common probability only; threshold construction independent of C*
n10_d75_s17,10,0.55,125,False,1.0869565217391304,qaoa,p=3; median over 5 L-BFGS-B starts,0.0,inf,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.25,106,True,0.7910447761194029,uniform,uniform sample,0.17578125,5.688888888888889,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.25,106,True,0.7910447761194029,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.25,106,True,0.7910447761194029,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s42,10,0.25,106,True,0.7910447761194029,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s42,10,0.25,106,True,0.7910447761194029,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.9273576736450198,1.0783325877592154,oracle-informed validation reference; normalized_resource_per_hit=3.23499776328
n10_d75_s42,10,0.25,106,True,0.7910447761194029,qaoa,p=1; median over 5 L-BFGS-B starts,0.1842956019779714,5.426065458249669,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.25,106,True,0.7910447761194029,qaoa,p=2; median over 5 L-BFGS-B starts,0.18027193879570136,5.5471750438834535,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.25,106,True,0.7910447761194029,qaoa,p=3; median over 5 L-BFGS-B starts,0.2225903867070203,4.492557000299514,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.4,115,True,0.8582089552238806,uniform,uniform sample,0.05859375,17.066666666666666,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.4,115,True,0.8582089552238806,hillclimb,256 starts,0.99609375,1.003921568627451,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.4,115,True,0.8582089552238806,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s42,10,0.4,115,True,0.8582089552238806,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s42,10,0.4,115,True,0.8582089552238806,amplitude_amplification,k=2; exact-rho validation; eps=0; oracle_cost=1,0.8834841137286277,1.1318822652957872,oracle-informed validation reference; normalized_resource_per_hit=5.65941132648
n10_d75_s42,10,0.4,115,True,0.8582089552238806,qaoa,p=1; median over 5 L-BFGS-B starts,0.06304815764759249,15.860891694718463,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.4,115,True,0.8582089552238806,qaoa,p=2; median over 5 L-BFGS-B starts,0.061228960440372876,16.332140751823456,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.4,115,True,0.8582089552238806,qaoa,p=3; median over 5 L-BFGS-B starts,0.0760943348516716,13.141582772873566,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.55,124,True,0.9253731343283582,uniform,uniform sample,0.009765625,102.4,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.55,124,True,0.9253731343283582,hillclimb,256 starts,0.875,1.1428571428571428,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.55,124,True,0.9253731343283582,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s42,10,0.55,124,True,0.9253731343283582,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n10_d75_s42,10,0.55,124,True,0.9253731343283582,amplitude_amplification,k=5; exact-rho validation; eps=0; oracle_cost=1,0.785130573365116,1.2736734932050104,oracle-informed validation reference; normalized_resource_per_hit=14.0104084253
n10_d75_s42,10,0.55,124,True,0.9253731343283582,qaoa,p=1; median over 5 L-BFGS-B starts,0.006758155747762759,147.96936284444809,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.55,124,True,0.9253731343283582,qaoa,p=2; median over 5 L-BFGS-B starts,0.009765625,102.4,common probability only; threshold construction independent of C*
n10_d75_s42,10,0.55,124,True,0.9253731343283582,qaoa,p=3; median over 5 L-BFGS-B starts,0.023465951880785745,42.61493439858343,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.25,55,True,0.6790123456790124,uniform,uniform sample,0.1884765625,5.305699481865285,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.25,55,True,0.6790123456790124,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.25,55,True,0.6790123456790124,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s17,12,0.25,55,True,0.6790123456790124,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s17,12,0.25,55,True,0.6790123456790124,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.9508524090051652,1.0516879281467624,oracle-informed validation reference; normalized_resource_per_hit=3.15506378444
n12_d25_s17,12,0.25,55,True,0.6790123456790124,qaoa,p=1; median over 5 L-BFGS-B starts,0.23802845740312312,4.201178341908959,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.25,55,True,0.6790123456790124,qaoa,p=2; median over 5 L-BFGS-B starts,0.3671740274625134,2.723504183863046,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.25,55,True,0.6790123456790124,qaoa,p=3; median over 5 L-BFGS-B starts,0.45798074703819275,2.183497901313756,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.4,61,True,0.7530864197530864,uniform,uniform sample,0.0732421875,13.653333333333334,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.4,61,True,0.7530864197530864,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.4,61,True,0.7530864197530864,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s17,12,0.4,61,True,0.7530864197530864,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s17,12,0.4,61,True,0.7530864197530864,amplitude_amplification,k=2; exact-rho validation; eps=0; oracle_cost=1,0.9603183404749416,1.041321359649794,oracle-informed validation reference; normalized_resource_per_hit=5.20660679825
n12_d25_s17,12,0.4,61,True,0.7530864197530864,qaoa,p=1; median over 5 L-BFGS-B starts,0.10805721754856012,9.254356374210795,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.4,61,True,0.7530864197530864,qaoa,p=2; median over 5 L-BFGS-B starts,0.17388145821096984,5.751044477592908,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.4,61,True,0.7530864197530864,qaoa,p=3; median over 5 L-BFGS-B starts,0.2964565340050328,3.373175778891834,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.55,68,True,0.8395061728395061,uniform,uniform sample,0.0224609375,44.52173913043478,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.55,68,True,0.8395061728395061,hillclimb,256 starts,0.86328125,1.158371040723982,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.55,68,True,0.8395061728395061,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s17,12,0.55,68,True,0.8395061728395061,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s17,12,0.55,68,True,0.8395061728395061,amplitude_amplification,k=3; exact-rho validation; eps=0; oracle_cost=1,0.7550559703003803,1.3244051293338888,oracle-informed validation reference; normalized_resource_per_hit=9.27083590534
n12_d25_s17,12,0.55,68,True,0.8395061728395061,qaoa,p=1; median over 5 L-BFGS-B starts,0.04220671923549919,23.692909994267474,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.55,68,True,0.8395061728395061,qaoa,p=2; median over 5 L-BFGS-B starts,0.046591159877009125,21.463299103087152,common probability only; threshold construction independent of C*
n12_d25_s17,12,0.55,68,True,0.8395061728395061,qaoa,p=3; median over 5 L-BFGS-B starts,0.18273448379535875,5.4724208547297675,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.25,41,True,0.6612903225806451,uniform,uniform sample,0.2119140625,4.71889400921659,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.25,41,True,0.6612903225806451,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.25,41,True,0.6612903225806451,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s42,12,0.25,41,True,0.6612903225806451,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s42,12,0.25,41,True,0.6612903225806451,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.9817096143960953,1.0186311566431547,oracle-informed validation reference; normalized_resource_per_hit=3.05589346993
n12_d25_s42,12,0.25,41,True,0.6612903225806451,qaoa,p=1; median over 5 L-BFGS-B starts,0.2119140625,4.71889400921659,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.25,41,True,0.6612903225806451,qaoa,p=2; median over 5 L-BFGS-B starts,0.36530022907331033,2.7374743304617937,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.25,41,True,0.6612903225806451,qaoa,p=3; median over 5 L-BFGS-B starts,0.2119140625,4.71889400921659,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.4,46,True,0.7419354838709677,uniform,uniform sample,0.09521484375,10.502564102564103,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.4,46,True,0.7419354838709677,hillclimb,256 starts,1.0,1.0,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.4,46,True,0.7419354838709677,simulated_annealing,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s42,12,0.4,46,True,0.7419354838709677,tabu_search,64 runs; <= 4096 objective evaluations/run,1.0,1.0,classical objective-evaluation budget only; threshold construction independent of C*; not matched to quantum resources
n12_d25_s42,12,0.4,46,True,0.7419354838709677,amplitude_amplification,k=1; exact-rho validation; eps=0; oracle_cost=1,0.6531640794128178,1.5310088713068561,oracle-informed validation reference; normalized_resource_per_hit=4.59302661392
n12_d25_s42,12,0.4,46,True,0.7419354838709677,qaoa,p=1; median over 5 L-BFGS-B starts,0.09521484375,10.502564102564103,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.4,46,True,0.7419354838709677,qaoa,p=2; median over 5 L-BFGS-B starts,0.1792228868422454,5.579644528771677,common probability only; threshold construction independent of C*
n12_d25_s42,12,0.4,46,True,0.7419354838709677,qaoa,p=3; median over 5 L-BFGS-B starts,0.09521484375,10.502564102564103,common probability only; threshold construction independent of C*
