instance_id,n,density_target,graph_seed,p,optimizer_seed,operational_level,threshold,rho_uniform,objective,optimizer,objective_eval_budget,objective_evaluations_used,success,termination,nit,p_target_exact,expected_cut,approx_ratio,p_opt_exact,initial_params,best_seen_params,message,evidence_label
n10_d50_s42,10,0.5,42,3,1,0.4,75,0.046875,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.09588718341730038,54.72242268721398,0.5948089422523258,0.0007592314027998496,"[2.462263378371455, 1.2215010039435095, 2.0775486151640083, 2.8647534860018022, 1.0466113535510944, 0.15071367096114077]","[2.5419850879970203, 1.2942382671527708, 1.9313376243605425, 2.5377366911242962, 1.2799379621801612, 0.2688566373405981]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d50_s42,10,0.5,42,3,2,0.4,75,0.046875,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.1126366605896928,52.52533231758045,0.5709275251910918,0.012492122031812037,"[1.9157900948392104, 3.9778660342229077, 0.34873043347774885, 2.639795964818803, 2.3662678828732764, 3.0725001847319344]","[0.07016653081781471, 1.6584007361892759, 0.4961930710519738, 2.605260589588479, 2.683587818988568, 2.811501776105309]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d50_s42,10,0.5,42,3,3,0.4,75,0.046875,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.1466417509422075,60.06996257433609,0.652934375808001,0.023418260141740404,"[2.4109071024051545, 5.135332037943616, 4.58603570216033, 1.0298548797639033, 2.764300661046798, 2.7138746162339835]","[2.938191736679128, 3.1753046450204465, 5.890038191687228, 1.7927189147657925, 2.7740444555811603, 0.24417584299625336]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d50_s42,10,0.5,42,3,4,0.4,75,0.046875,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.35640975920404383,68.67251566563331,0.7464403876699273,0.05179762769453391,"[1.5058356999062326, 0.17107271104931415, 5.825772125067715, 2.465957844641698, 3.100679553647646, 1.5918127172339156]","[5.7858983189849535, 0.5947582896127852, 6.283185307179586, 3.0963739368245844, 1.8126096615262821, 1.7343810677597389]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,1,0,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,36,True,optimizer_converged,8,0.013244702795708246,80.28969069916165,0.6981712234709709,0.01052382783761955,"[4.164214315736457, 1.2445205486657653]","[4.238094154917607, 1.183216531198936]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,1,1,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,21,True,optimizer_converged,6,0.005912691417440017,80.98731037691002,0.704237481538348,0.0038752453049449055,"[4.1333739757427015, 0.09007583966714469]","[4.131543674464307, 0.030532165302796864]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,1,2,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,39,True,optimizer_converged,10,0.007054234481323338,79.96897376435265,0.6953823805595883,0.0061325700198499155,"[5.655385010129342, 2.032077179645707]","[5.745634798410674, 1.8346650101037163]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,1,3,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,63,True,optimizer_converged,16,0.03090319396675001,86.79999819752878,0.7547825930219894,0.003625151389466056,"[3.121959121244931, 1.4018660158239578]","[3.067213916858564, 0.9630662291781241]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,1,4,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,36,True,optimizer_converged,8,0.01082838934634427,81.560376205641,0.7092206626577479,0.008756597815426544,"[0.669301201482005, 1.6423813681947872]","[0.6640355605143072, 1.823340841820209]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,2,0,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,100,True,optimizer_converged,13,0.06068941215731234,86.85010773070309,0.7552183280930703,0.003439941351637237,"[3.0654586859471253, 4.861686213576437, 0.39974275922089286, 3.05433471439794]","[3.216288264384779, 4.888723912179637, 0.5871666283358042, 2.8748378536122248]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,2,1,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,110,True,optimizer_converged,17,0.020905854316689412,81.38385836687942,0.7076857249293863,0.016489537545953843,"[5.772296304793225, 5.553816608870411, 1.3020770933683954, 0.5226445428364604]","[5.634754311576401, 5.712178887189348, 1.3989950204812847, 0.408475977890931]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,2,2,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.026820184780723212,79.32793713126588,0.6898081489675294,0.011012457515299902,"[2.7264688062350437, 3.203525147179287, 1.1352040477726812, 2.566468677967126]","[2.731991632504385, 3.2120748166192823, 1.3162549956734626, 1.9671887505229384]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,2,3,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.04459197774462032,83.6525733506389,0.7274136813099035,0.008515181747465848,"[3.037312778258744, 3.5279287064880944, 2.1602785927415957, 2.5141485031063424]","[3.0997372233535625, 3.5118570276102727, 2.616356727013071, 2.905545959136343]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,2,4,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.010102201252998225,82.16705984035832,0.714496172524855,0.009277275244849344,"[4.181087515967021, 4.889745997030493, 2.1604679173144725, 2.787872560670411]","[4.130017468422283, 4.893985031054271, 2.4541220265524526, 2.661956889364448]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,3,0,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.016976904973825563,81.9254698444455,0.7123953899517,0.015708617150447277,"[5.121618340482637, 6.124201596142994, 4.694362256879786, 0.861842469084762, 0.3976073141025148, 0.35587976897956514]","[5.210022345885295, 6.082283104680759, 4.757777610121071, 0.9423841235056577, 0.3258878156278292, 0.4940600568222452]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,3,1,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.014695009784591529,81.62023476370103,0.7097411718582699,0.008652020033835453,"[1.0568126327817087, 5.698750780891922, 1.7930694286555224, 0.3627238906946187, 1.8000170096730455, 1.0871914072100402]","[1.020700759124656, 5.804814759356603, 1.9570020619598845, 0.5026464885618825, 1.8415938285505613, 1.2918920809654586]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,3,2,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.015737711750390106,81.11790657433477,0.7053731006463893,0.010806211224230226,"[1.4652926069820487, 3.9926364486037307, 5.72831551970023, 0.9666309847061497, 2.329465602362861, 2.197009979045669]","[1.4567675344208162, 3.8517934174445903, 5.7787313578246815, 0.9724984325295374, 2.4934468966422583, 2.244186519995012]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,3,3,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.017539679055841244,81.43765592933238,0.7081535298202816,0.009153069852039149,"[4.06443011446133, 0.5590918521680842, 5.044725543883444, 1.1248827499767953, 0.21385447451636908, 2.4051390717713597]","[4.068741963262789, 0.5401495800450018, 5.04565918614589, 1.169889335224047, 0.24239607944620875, 2.434595536573549]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s17,10,0.75,17,3,4,0.4,113,0.005859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.019072236607868633,81.37979288173395,0.707650372884643,0.01878260362630449,"[4.755626930803235, 5.911442158010319, 3.803596599914999, 2.8091376190370014, 1.2178868810678787, 1.52357979765072]","[4.770124991317804, 5.971075037004407, 3.775362650388637, 3.011058799981114, 1.1900612230573009, 1.1871467680204415]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,1,0,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,84,True,optimizer_converged,11,0.07449616029243261,91.44857441157504,0.682452047847575,0.00209979808122125,"[5.462088010941584, 3.1285215519764336]","[4.575806862012145, 2.8775721597806934]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,1,1,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,48,True,optimizer_converged,13,0.0699448245114314,93.35381297107409,0.6966702460527917,0.003310230355854103,"[1.8253165235399285, 3.072013946334654]","[1.831107421927417, 2.756070138891097]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,1,2,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,33,True,optimizer_converged,9,0.08887916342186794,92.00760573164735,0.6866239233705026,0.007962344662602868,"[2.7200697019401296, 1.6625503735313212]","[2.742166238881183, 1.9018418587148245]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,1,3,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,36,True,optimizer_converged,9,0.08417348316582708,90.83503414314418,0.6778733891279417,0.005304226223783518,"[4.273887821434153, 2.2788429669781625]","[4.309941850099336, 2.7010839096902393]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,1,4,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,33,True,optimizer_converged,10,0.060568862595650926,91.12269403722487,0.6800201047554095,0.0017586429930621294,"[3.343519270699475, 0.18583003406864762]","[3.3994138151596194, 0.10570066371508642]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,2,0,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.08934502345045216,92.64686917510275,0.6913945460828563,0.009864914579759687,"[3.9788593246508936, 3.352700131126649, 1.8534304379174287, 1.2865173798849052]","[3.8616725568960257, 3.420233322264487, 1.8952757765512884, 0.9481439667337578]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,2,1,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.08887923441013446,91.2233930168293,0.6807715896778307,0.004281828907349043,"[5.393562097239297, 3.5244209328267306, 2.1822522402926148, 1.3187578854405508]","[5.3720665098531075, 3.480719224062088, 1.9293838417877904, 1.2899712588280672]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,2,2,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.07991617613520825,91.81399439868329,0.685179062676741,0.001139730178287398,"[2.338932354851095, 3.9623404886794003, 2.307827435181916, 1.2695582267890704]","[2.1863359198613748, 3.8864163700844703, 2.5842477860713435, 1.2419307625550886]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,2,3,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,105,True,optimizer_converged,17,0.08104621146304605,91.92077820420886,0.6859759567478273,0.00038864593695612625,"[0.8124962826764472, 0.25228052175002325, 3.0123910998772128, 0.24010285188720348]","[0.7683665175175782, 0.23255048208575388, 3.0450123902070154, 0.4378874046545946]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,2,4,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.0866110925167818,91.86165968406833,0.6855347737617039,0.004680437093183397,"[0.24940856606367354, 4.746069727295479, 0.46855041004497155, 2.616614484361655]","[0.2032151101812146, 4.826261023107483, 0.81216131319016, 2.5936662186895143]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,3,0,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.08613021318829145,91.85751718912633,0.6855038596203458,0.004764417352263834,"[2.7281255593839577, 0.894726886855421, 1.005035226087483, 1.6221101935391702, 2.9870792165615776, 1.0101056083440192]","[2.253785282436176, 0.5457549368102801, 0.7430705651490749, 1.3530537773437348, 2.7009862321032374, 1.019912682508941]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,3,1,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.1311741414126064,93.2997680442562,0.6962669257034044,0.011773182682146412,"[0.011248122375155928, 5.456408986876442, 6.019743339887902, 0.8293110894151917, 2.0626887845717152, 1.161219681684083]","[0.06382252222182389, 5.490684048422169, 5.968068890788698, 0.4953797434276996, 2.137506885619177, 1.3112408323675824]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,3,2,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.08665937977134859,92.43163178266153,0.6897882968855338,0.006534612075350355,"[2.5841314402897564, 5.728794610463876, 0.5610721829720273, 2.1166997181667964, 1.8138921927642946, 2.1260119752311217]","[2.67381157405604, 5.6349723646057495, 0.5034232593025201, 2.0863723240422276, 1.9510212195471168, 2.0629534403602117]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,3,3,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.10055501199720322,92.53650509348098,0.6905709335334401,0.016853671898478383,"[6.148643088512096, 5.48916608658194, 5.291525093173981, 1.9816598993124979, 1.5450744192903958, 2.173246442206945]","[6.067578044753979, 5.756962195275081, 5.5747273916066, 2.0338593947259933, 1.5132805636367674, 1.926207577152634]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n10_d75_s42,10,0.75,42,3,4,0.4,115,0.05859375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.08949739230833442,91.84238576669436,0.6853909385574206,0.004797879294541709,"[5.301680713708263, 4.885831027783461, 4.879134635455918, 2.287541179465155, 1.6938378100513578, 1.7664160601571264]","[5.995388516880753, 5.144770884264681, 5.246678555981002, 2.129613255278281, 1.9124246741932902, 1.8332598847198383]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,1,0,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,42,True,optimizer_converged,11,0.11125478295623203,46.51984240737956,0.5743190420664143,0.002794707403196806,"[5.37246560887662, 3.0805989650990186]","[5.39808012415015, 2.7600537147454]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,1,1,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,45,True,optimizer_converged,10,0.47335522473646835,59.28257262614301,0.7318836126684322,0.024970020103099927,"[6.237037762041773, 1.4040741465174675]","[6.18168568891634, 1.1639246046220635]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,1,2,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,36,True,optimizer_converged,9,0.08442549670605223,46.00417996913613,0.5679528391251374,0.0005734463871102253,"[5.652787441481528, 2.1143437352881596]","[5.684922986619078, 2.2595658322349106]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,1,3,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,45,True,optimizer_converged,12,0.13794064806646134,47.86479444483403,0.5909233882078275,0.0028907866199323834,"[5.129071889878461, 1.0798112418410513]","[6.264333262248243, 1.0297724242885307]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,1,4,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,39,True,optimizer_converged,10,0.18777703745703267,51.33289308311778,0.6337394207792318,0.0033797132440473317,"[3.205133000476411, 0.4432248109211725]","[3.215237058533417, 0.3970215626801045]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,2,0,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,75,True,optimizer_converged,11,0.2140589721754943,50.826036089040954,0.627481927025197,0.01237395576934161,"[1.2759954498239845, 2.2274389558246437, 0.6777850079334876, 3.0729954782809377]","[1.2602521748491102, 2.3754688243310196, 1.1720041049346919, 3.141592653589793]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,2,1,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,115,True,optimizer_converged,17,0.20901279336195946,51.764681857898616,0.6390701463938101,0.0036859044509916635,"[3.173986562125554, 3.9806390551653967, 3.010253390331687, 0.27550665826623083]","[3.063674498548778, 4.080687241724338, 2.7786769780661738, 0.17927071915231424]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,2,2,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,115,True,optimizer_converged,18,0.13219043243513373,47.060451761777,0.5809932316268765,0.0021042320039934676,"[3.155119120824573, 1.6143961430458567, 1.2646620986028976, 2.298097885348563]","[3.368977909022827, 1.828130479456146, 1.3803107057652286, 2.760332074147431]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,2,3,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,100,True,optimizer_converged,14,0.2487076913434345,52.373993686519825,0.6465925146483928,0.0010329908248451535,"[0.46430794079344373, 3.5069226097742283, 1.73642564432983, 2.9780626523577]","[0.5175146962741457, 3.609036415700926, 1.9210194729911025, 2.7615459864378913]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,2,4,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,60,True,optimizer_converged,8,0.131255479952939,47.15599441962798,0.5821727706126911,0.0020843263519400726,"[1.5940793515055798, 3.8837624503272763, 0.5948157386960488, 0.08317746485022869]","[1.5294070270928048, 3.8043002917727846, 0.40515144923637225, 0.0]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,3,0,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.18066351454693638,49.58526941154874,0.6121638198956634,0.012476434595490485,"[1.5927614107934425, 2.253274763108392, 4.23130708025238, 0.33042088420180565, 2.1066112684207163, 2.5343828059884594]","[1.5685422425752324, 2.4908116724642357, 4.205748929293246, 0.2284349945950697, 2.0848737996038036, 2.133501989829945]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,3,1,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.12151351181582903,45.04230208728037,0.5560778035466712,0.0019606672163345966,"[2.3995086509215895, 4.937959866882136, 2.1638618770366915, 2.924880028449537, 2.7798426862794288, 2.080000944041852]","[2.452669392376304, 4.779505742898699, 2.222182336306267, 2.78712048414457, 2.688860908455555, 1.991094793901568]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,3,2,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.21271768581127143,51.65964472910669,0.6377733917173665,0.003530095986634765,"[2.2290479172721183, 2.8191445964745743, 5.261117915625196, 0.059532589901471644, 0.14122287781191137, 0.529811103389498]","[2.161490413791397, 2.914126109060387, 5.09693514830086, 0.4151070552684989, 0.411971524404708, 0.14701525020901482]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,3,3,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.3911892303488823,57.73264156076959,0.7127486612440691,0.020917236706331666,"[3.1322779678221377, 2.9015381047445925, 5.788104032597248, 2.5235097775985893, 2.673880165571928, 0.8898551342828027]","[3.1419593536041206, 3.0688017874882383, 5.884124067429486, 2.574501708964094, 2.7970817915952892, 1.4187829441218713]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s17,12,0.25,17,3,4,0.4,61,0.0732421875,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.2026616820283269,50.784585352269744,0.6269701895341944,0.019360869141303264,"[1.631174801390193, 3.571376404450904, 2.6347260430647097, 0.9620036361956736, 2.299609831951923, 2.752958556817384]","[1.1458958858881794, 4.189780743191269, 2.190963260112437, 0.9761427109916168, 2.2333972202385906, 2.617754166888352]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s42,12,0.25,42,1,0,0.4,46,0.09521484375,threshold_hit_probability,L-BFGS-B,128,36,True,optimizer_converged,8,0.1851220757671173,36.04650062043109,0.5813951712972757,0.005537264883628491,"[4.862938468165065, 0.038399097513111255]","[4.7984005880370555, 0.42757001895238284]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s42,12,0.25,42,1,1,0.4,46,0.09521484375,threshold_hit_probability,L-BFGS-B,128,33,True,optimizer_converged,8,0.15235029017993135,34.86622614697504,0.5623584862415328,0.000394510201480133,"[1.4174610509752488, 2.269727149001797]","[1.265638335791199, 2.1818067346895758]",CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s42,12,0.25,42,1,2,0.4,46,0.09521484375,threshold_hit_probability,L-BFGS-B,128,27,True,optimizer_converged,7,0.1523502901799317,34.8662261040281,0.5623584855488404,0.0003945101819007475,"[1.2893944609606376, 2.3286107180489033]","[1.2656383358965682, 2.181806749517052]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s42,12,0.25,42,1,3,0.4,46,0.09521484375,threshold_hit_probability,L-BFGS-B,128,27,True,optimizer_converged,7,0.10783074118494188,33.122491477176155,0.5342337335028412,0.0002791178032388209,"[0.8658324403019799, 2.812365102812536]","[0.4093618190908785, 2.921858178054937]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s42,12,0.25,42,1,4,0.4,46,0.09521484375,threshold_hit_probability,L-BFGS-B,128,42,True,optimizer_converged,8,0.10783074118494203,33.12249150880081,0.5342337340129163,0.0002791177874832876,"[0.5448208224744084, 2.845304927058941]","[0.40936182139223803, 2.921858160134783]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s42,12,0.25,42,2,0,0.4,46,0.09521484375,threshold_hit_probability,L-BFGS-B,128,128,False,evaluation_budget_exhausted,-1,0.6799946107527584,47.77443218229088,0.7705553577788852,0.015919270628270938,"[5.708374745615713, 1.0749226025829044, 1.401184839986774, 2.1756248779467993]","[6.15997927976795, 2.9797030489579788, 1.124953044499376, 1.4370183276646122]",strict objective-evaluation cap 128 reached,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
n12_d25_s42,12,0.25,42,2,1,0.4,46,0.09521484375,threshold_hit_probability,L-BFGS-B,128,95,True,optimizer_converged,15,0.3041363280390543,40.15731167092986,0.6476985753375784,0.00428906697425822,"[1.2297037718616968, 1.4066010884603395, 2.1569036954609007, 1.69705122581608]","[1.2865665818610459, 1.490515095399782, 2.0725218935448333, 1.9578919040121132]",CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,paired threshold-hit-trained ideal-statevector QAOA under 128-evaluation cap
